id,exchange_name,exchange_pair,volume(24h),price,volume(%)
red-pulse,Kucoin,RPX/BTC,299401,0.113512,0.0554
red-pulse,Binance,RPX/BNB,85770,0.113066,0.0159
red-pulse,Coinrail,RPX/BTC,68910,0.112187,0.0128
red-pulse,Kucoin,RPX/NEO,66834,0.113567,0.0124
red-pulse,Kucoin,RPX/ETH, 50666,0.111811,0.009399999999999999
red-pulse,Kucoin,RPX/KCS,9188,0.113312,0.0017000000000000001
red-pulse,TDAX,RPX/THB,492,0.153977,0.0001
red-pulse,TDAX,RPX/BTC,0,0.245272,0.0
amber,Binance,AMB/BTC,398479,0.421827,0.6275
amber,Binance,AMB/ETH,199477,0.422152,0.3141
amber,Binance,AMB/BNB,18101,0.422573,0.0285
amber,Coinrail,AMB/BTC,8996,0.421336,0.014199999999999999
amber,Kucoin,AMB/BTC,4547,0.413683,0.0072
amber,Kucoin,AMB/ETH,4299,0.418439,0.0068000000000000005
amber,Livecoin,AMB/BTC,453,0.446750,0.0007000000000000001
amber,HitBTC,AMB/ETH,190,0.416968,0.0003
amber,HitBTC,AMB/USDT,146,0.413970,0.0002
amber,ForkDelta,AMB/ETH,133,0.448282,0.0002
amber,IDEX,AMB/ETH,119,0.477270,0.0002
amber,HitBTC,AMB/BTC,30,0.429775,0.0
amber,Livecoin,AMB/USD,8,0.313490,0.0
amber,Gatecoin,AMB/BTC,0,0.490610,0.0
amber,Gatecoin,AMB/ETH,0,0.404466,0.0
amber,RightBTC,AMB/BTC,0,0.490610,0.0
amber,RightBTC,AMB/ETH,0,0.441236,0.0
bitbay,Bittrex,BAY/BTC,141361,0.060042,0.5027
bitbay,Upbit,BAY/BTC,139106,0.060141,0.4947
bitbay,Cryptopia,BAY/BTC,748,0.060337,0.0027
bitbay,C-CEX,BAY/BTC,0, 0.067989,0.0
medishares,Huobi,MDS/BTC,1097890,0.125400,0.4982
medishares,Huobi,MDS/ETH,1078510,0.125065,0.4894
medishares,Gate.io,MDS/ETH,14354,0.124281,0.006500000000000001
medishares,Gate.io,MDS/USDT,13106,0.123309,0.0059
medishares,OTCBTC,MDS/ETH,0,0.125752,0.0
simple-token,Binance,OST/BTC,703902,0.207234,0.4435
simple-token,Huobi,OST/BTC,324585,0.208264,0.2045
simple-token,Huobi,OST/ETH,297645,0.206675,0.18760000000000002
simple-token,Binance,OST/ETH,215323,0.207498,0.13570000000000002
simple-token,OKEx,OST/BTC,22542,0.210570,0.014199999999999999
simple-token,Binance,OST/BNB,17175,0.206375,0.0108
simple-token,OKEx,OST/USDT,2653,0.208901,0.0017000000000000001
simple-token,OKEx,OST/ETH,1822,0.207425,0.0011
simple-token,Gate.io,OST/USDT,1051,0.250440,0.0007000000000000001
simple-token,Gate.io,OST/ETH,317,0.200027,0.0002
sonm,Tidex,SNM/BTC,340763,0.163962,0.32159999999999994
sonm,Binance,SNM/BTC, 260611,0.164354,0.2459
sonm,Liqui,SNM/BTC,101380,0.164551,0.09570000000000001
sonm,Liqui,SNM/ETH,91212,0.164647,0.0861
sonm,Liqui,SNM/USDT,86815,0.165467,0.0819
sonm,Binance,SNM/ETH,79387,0.164471,0.07490000000000001
sonm,OKEx,SNM/BTC,67576,0.166023,0.0638
sonm,OKEx,SNM/ETH,10652,0.163470,0.0101
sonm,Kucoin,SNM/BTC,7413,0.158369,0.006999999999999999
sonm,OKEx,SNM/USDT,6335,0.167664,0.006
sonm,Kucoin,SNM/ETH,3884,0.164654,0.0037
sonm,HitBTC,SNM/ETH,3018,0.186790,0.0028000000000000004
sonm,COSS,SNM/BTC,417,0.166808,0.0004
sonm,YoBit,SNM/BTC,242,0.164354,0.0002
sonm,COSS,SNM/ETH,26,0.161786,0.0
sonm,Lykke Exchange,SNM/BTC,0,0.313991,0.0
sonm,Lykke Exchange,SNM/ETH,0,0.147079,0.0
sonm,Tidex,SNM/WAVES,0,0.152467,0.0
spankchain,Ethfinex,SPK/USD,132646,0.197500,0.7179000000000001
spankchain,Cryptopia,SPANK/BTC,19097,0.187119,0.1033
spankchain,Ethfinex,SPK/ETH,15112,0.200255,0.0818
spankchain,Ethfinex,SPK/BTC,14615,0.199384,0.0791
spankchain,Radar Relay,SPANK/WETH,2189,0.205102,0.0118
spankchain,IDEX,SPANK/ETH,1122,0.219140,0.0060999999999999995
quantum-resistant-ledger,Bittrex,QRL/BTC,168637,1.10,0.30829999999999996
quantum-resistant-ledger,Upbit,QRL/BTC,117411,1.10,0.2146
quantum-resistant-ledger,Liqui,QRL/ETH,64265,1.11,0.1175
quantum-resistant-ledger,Liqui,QRL/BTC,64179,1.10,0.1173
quantum-resistant-ledger,Liqui,QRL/USDT,59831,1.11,0.1094
quantum-resistant-ledger,Iquant,QRL/BTC,59022,1.17,0.1079
quantum-resistant-ledger,Bittrex,QRL/ETH,10397,1.10,0.019
quantum-resistant-ledger,Upbit,QRL/ETH,3328,1.10,0.0060999999999999995
quantum-resistant-ledger,CoinExchange,QRL/BTC,2,1.57,0.0
quantum-resistant-ledger,CoinExchange,QRL/ETH,0,1.17,0.0
quantum-resistant-ledger,Tidex,QRL/BTC,0,0.459933,0.0
feathercoin,Upbit,FTC/BTC,743384,0.295307,0.5085000000000001
feathercoin,Bittrex,FTC/BTC,689401,0.292462,0.47159999999999996
feathercoin,Cryptopia,FTC/BTC,25961,0.291873,0.0178
feathercoin,LiteBit.eu,FTC/EUR,2830,0.292750,0.0019
feathercoin,CoinExchange,FTC/BTC,274,0.277157,0.0002
feathercoin,BX Thailand,FTC/BTC,65,0.313751,0.0
feathercoin,Bittylicious,FTC/EUR,0, 0.249579,0.0
feathercoin,Bittylicious,FTC/GBP,0,0.283041,0.0
burst,Bittrex,BURST/BTC,312867,0.031399,0.49340000000000006
burst,Upbit,BURST/BTC,239017,0.031399,0.37689999999999996
burst,Poloniex,BURST/BTC,79518,0.031301,0.12539999999999998
burst,Livecoin,BURST/BTC,2281,0.031203,0.0036
burst,C-CEX,BURST/BTC,402,0.031890,0.0006
burst,Coinroom,BURST/PLN,15,0.032338,0.0
burst,Burst Asset Exchange,SNAKE/BURST,8,0.031322,0.0
burst,Burst Asset Exchange,CCM100/BURST,5,0.030497,0.0
burst,C-CEX,BURST/USD,0,0.033533,0.0
wings,Liqui,WINGS/ETH,936433,0.628768,0.40369999999999995
wings,Liqui,WINGS/BTC,779111,0.630042,0.33590000000000003
wings,Binance,WINGS/BTC,216064,0.630533,0.0931
wings,Bittrex,WINGS/BTC,122498,0.631808,0.0528
wings,Upbit,WINGS/BTC,109621,0.631808,0.0473
wings,Liqui,WINGS/USDT,99865,0.632122,0.0431
wings,Binance,WINGS/ETH,36264,0.624716,0.015600000000000001
wings,Bittrex,WINGS/ETH,6936,0.616325,0.003
wings,Upbit,WINGS/ETH,5919,0.616325,0.0026
wings,Bancor Network,WINGS/BNT,5503,0.640924,0.0024
wings,HitBTC,WINGS/BTC,1428,0.627981,0.0006
wings,Gatecoin,WINGS/BTC,91,0.637107,0.0
wings,Livecoin,WINGS/BTC,5,0.664875,0.0
wings,Gatecoin,WINGS/ETH,0,3.20,0.0
wings,Gate.io,WINGS/ETH,0,0.717743,0.0
wings,IDEX,WINGS/ETH,0,0.992744,0.0
ripio-credit-network,Huobi,RCN/BTC,1176770,0.114214,0.33409999999999995
ripio-credit-network,Huobi,RCN/ETH,1076580,0.113894,0.3056
ripio-credit-network,Ethfinex,RCN/BTC,494813,0.113724,0.1405
ripio-credit-network,Upbit,RCN/BTC,213224,0.114803,0.0605
ripio-credit-network,Binance,RCN/BTC,178800,0.114214,0.0508
ripio-credit-network,Bittrex,RCN/BTC,176656,0.114803,0.0501
ripio-credit-network,OKEx,RCN/ETH,81733,0.109287,0.0232
ripio-credit-network,Binance,RCN/ETH,46121,0.113655,0.0131
ripio-credit-network,OKEx,RCN/BTC,30039,0.114803,0.0085
ripio-credit-network,Ethfinex,RCN/USD,23289,0.115900,0.0066
ripio-credit-network,Binance,RCN/BNB,9848,0.114323,0.0028000000000000004
ripio-credit-network,OKEx,RCN/USDT,5278,0.115665,0.0015
ripio-credit-network,Gate.io,RCN/USDT,4049,0.115162,0.0011
ripio-credit-network,Bittrex,RCN/ETH,3831,0.115118,0.0011
ripio-credit-network,Gate.io,RCN/ETH,766,0.113986,0.0002
ripio-credit-network,Upbit,RCN/ETH,651,0.116736,0.0002
ripio-credit-network,Ethfinex,RCN/ETH,178,0.112280,0.0001
streamr-datacoin,Ethfinex,DAT/USD,168864,0.082000,0.6664
streamr-datacoin,HitBTC,DATA/USDT,21908,0.083943,0.08650000000000001
streamr-datacoin,Ethfinex,DAT/BTC,20622,0.081343,0.0814
streamr-datacoin,Ethfinex,DAT/ETH,15074,0.081136,0.059500000000000004
streamr-datacoin,HitBTC,DATA/BTC,10019,0.083404,0.0395
streamr-datacoin,Gate.io,DATA/USDT,6808,0.083279,0.0269
streamr-datacoin,HitBTC,DATA/ETH,5571,0.083099,0.022000000000000002
streamr-datacoin,Gate.io,DATA/ETH,4525,0.080893,0.0179
streamr-datacoin,Mercatox,DATA/ETH,0,0.147792,0.0
eidoo,Ethfinex,EDO/USD,268124,1.87,0.3757
eidoo,Binance,EDO/BTC,236203,1.88,0.331
eidoo,HitBTC,EDO/BTC,70579,1.96,0.0989
eidoo,Binance,EDO/ETH,51976,1.87,0.0728
eidoo,Ethfinex,EDO/BTC,37621,1.88,0.0527
eidoo,HitBTC,EDO/USDT,26244,1.94,0.0368
eidoo,Ethfinex,EDO/ETH,18511,1.89,0.0259
eidoo,HitBTC,EDO/ETH,3292,1.91,0.0046
eidoo,OKEx,EDO/USDT,876,1.79,0.0012
eidoo,OKEx,EDO/BTC,259,1.90,0.0004
eidoo,OKEx,EDO/ETH,18,1.91,0.0
eidoo,OKEx,EDO/BCH,8,1.92,0.0
eidoo,ForkDelta,EDO/ETH,0,1.63,0.0
melon,Liqui,MLN/ETH,98679,89.30,0.2979
melon,Liqui,MLN/BTC,93548,89.04,0.2824
melon,Liqui,MLN/USDT,79551,89.85 ,0.2401
melon,Kraken,MLN/BTC,33541,96.51,0.1013
melon,Kraken,MLN/ETH,16036,92.69,0.0484
melon,Bittrex,MLN/BTC,9568,89.61,0.028900000000000002
melon,Livecoin,MLN/BTC,218,88.30,0.0007000000000000001
melon,Radar Relay,MLN/WETH,56,94.33,0.0002
melon,ForkDelta,MLN/ETH,55,109.46,0.0002
melon,Livecoin,MLN/USD,7,107.00,0.0
melon,Livecoin,MLN/ETH,1,95.63,0.0
melon,CryptoDerivatives,MLN/ETH,0,367.67,0.0
wagerr,Waves Decentralized Exchange,WGR/BTC,16968,0.289166,0.7518
wagerr,Waves Decentralized Exchange,WGR/WAVES,4009,0.284164,0.1776
wagerr,Waves Decentralized Exchange,WGR/USD,1092,0.310000,0.0484
wagerr,YoBit,WGR/BTC,502,0.302805,0.0222
wagerr,Tidex,WGR/WAVES,0,0.190035,0.0
wagerr,Waves Decentralized Exchange,WGR/ETH,0,0.345635,0.0
wagerr,Tidex,WGR/BTC,0,0.329200,0.0
iot-chain,Huobi,ITC/BTC,2784140,1.06,0.435
iot-chain,Bibox,ITC/ETH,1242280,1.07,0.1941
iot-chain,Bibox,ITC/BTC, 1224010,1.06,0.1912
iot-chain,Huobi,ITC/ETH,812196,1.07,0.12689999999999999
iot-chain,OKEx,ITC/USDT,164847,1.06,0.0258
iot-chain,OKEx,ITC/BTC,130509,1.07,0.0204
iot-chain,Kucoin,ITC/ETH,21052,1.05,0.0033
iot-chain,Kucoin,ITC/BTC,11029,1.07,0.0017000000000000001
iot-chain,OKEx,ITC/ETH,10031,1.07,0.0016
iot-chain,Coinbene,ITC/BTC,0, 0.696667,0.0
universa,Cobinhood,UTNP/ETH,111063,0.029930,0.6171
universa,Cobinhood,UTNP/BTC,40984,0.029731,0.22769999999999999
universa,HitBTC,UTNP/ETH,17096,0.030666,0.095
universa,HitBTC,UTNP/BTC,7310,0.030418,0.0406
universa,HitBTC,UTNP/USDT,3518,0.030423,0.0195
universa,Cobinhood,UTNP/USDT,47,0.023636,0.0
singulardtv,Binance,SNGLS/BTC,256191,0.084679,0.4065
singulardtv,ChaoEX,SNGLS/BTC,93975,0.084876,0.1491
singulardtv,Liqui,SNGLS/USDT,62953,0.084934,0.0999
singulardtv,Liqui,SNGLS/BTC,62385,0.084581,0.099
singulardtv,Liqui,SNGLS/ETH,60127,0.085107,0.09539999999999998
singulardtv,Binance,SNGLS/ETH,58979,0.084497,0.09359999999999999
singulardtv,Ethfinex,SNG/USD,15748,0.085000,0.025
singulardtv,Ethfinex,SNG/BTC,7212,0.084385,0.011399999999999999
singulardtv,OKEx,SNGLS/BTC,6062,0.083894,0.0096
singulardtv,OKEx,SNGLS/USDT,4429,0.084184,0.006999999999999999
singulardtv,Livecoin,SNGLS/ETH,611,0.085298,0.001
singulardtv,HitBTC,SNGLS/BTC,478,0.079871,0.0008
singulardtv,Ethfinex,SNG/ETH,373,0.085739,0.0006
singulardtv,Braziliex,SNGLS/BRL,298,0.086332,0.0005
singulardtv,Livecoin,SNGLS/BTC,212,0.084778,0.0003
singulardtv,OKEx,SNGLS/ETH,174,0.084519,0.0003
singulardtv,Livecoin,SNGLS/USD,1,0.081160,0.0
singulardtv,CryptoDerivatives,SNGLS/ETH,0,1.36,0.0
singulardtv,Braziliex,SNGLS/BTC,0,0.054948,0.0
singulardtv,BigONE,SNGLS/BTC,0,0.083404,0.0
singulardtv,BigONE,SNGLS/ETH,0,0.091924 ,0.0
origintrail,IDEX,TRAC/ETH,273289,0.198556,0.7486
origintrail,ForkDelta,TRAC/ETH,48105,0.194477,0.1318
origintrail,HitBTC,TRAC/ETH,43682,0.203189,0.11960000000000001
origintrail,CoinFalcon,TRAC/BTC,10,0.201248,0.0
origintrail,CoinFalcon,TRAC/ETH,0,0.205932,0.0
ink,Lbank,INK/QTUM,15678100,0.108619,0.7423000000000001
ink,Bit-Z,INK/ETH,2089710,0.121285,0.0989
ink,EXX,INK/QTUM,1949750,0.103084,0.09230000000000001
ink,CoinEgg,INK/BTC,1211490,0.110176,0.0574
ink,EXX,INK/BTC,89737 ,0.101641,0.0042
ink,ZB.COM,INK/USDT,27647,0.106601,0.0013
ink,Gate.io,INK/USDT,24376,0.105092,0.0012
ink,Coinnest,INK/KRW,15547,0.090253,0.0007000000000000001
ink,ZB.COM,INK/BTC,10493,0.107920,0.0005
ink,Gate.io,INK/QTUM,9427,0.116282,0.0004
ink,Lbank,INK/ETH,8772,0.105426,0.0004
ink,Gate.io,INK/BTC,2548,0.104290 ,0.0001
ink,Gate.io,INK/ETH,1465,0.103719,0.0001
ink,Bit-Z,INK/BTC,850,0.116553,0.0
ink,Coinrail,INK/BTC,59,0.114248,0.0
ink,Allcoin,INK/QTUM,0,0.098839,0.0
ink,BigONE,INK/QTUM,0,0.120158,0.0
utrust,Huobi,UTK/BTC,321688,0.174732,0.3529
utrust,Huobi,UTK/ETH,299832,0.177106,0.3289
utrust,Kucoin,UTK/BTC,105399,0.175713,0.11560000000000001
utrust,Kucoin,UTK/ETH,60573, 0.173748,0.0664
utrust,OKEx,UTK/USDT,54664,0.178003,0.06
utrust,OKEx,UTK/ETH,30357,0.182502,0.0333
utrust,OKEx,UTK/BTC,26397,0.176694,0.028999999999999998
utrust,HitBTC,UTK/BTC,4931,0.177282,0.0054
utrust,HitBTC,UTK/ETH,3661,0.179780,0.004
utrust,IDEX,UTK/ETH,2106,0.127259,0.0023
utrust,Kucoin,UTK/BCH,1263,0.176149,0.0014000000000000002
utrust,HitBTC,UTK/USDT,763,0.190381,0.0008
einsteinium,Upbit,EMC2/KRW,1030580,0.228452,0.6567000000000001
einsteinium,Bittrex,EMC2/BTC,226034,0.221235,0.14400000000000002
einsteinium,Upbit,EMC2/BTC,196497,0.224767,0.1252
einsteinium,Poloniex,EMC2/BTC,99838,0.225552,0.0636
einsteinium,Cryptopia,EMC2/BTC,16358,0.224571,0.0104
deepbrain-chain,Huobi,DBC/BTC,210703,0.056167,0.2777
deepbrain-chain,Huobi,DBC/ETH,204327,0.055843,0.2693
deepbrain-chain,Lbank,DBC/ETH,117303,0.055420,0.15460000000000002
deepbrain-chain,Kucoin,DBC/BTC,113788,0.056314,0.1499
deepbrain-chain,Kucoin,DBC/ETH,48454,0.055905,0.0639
deepbrain-chain,Gate.io,DBC/USDT,28693,0.057323,0.0378
deepbrain-chain,Gate.io,DBC/ETH,17095,0.056641,0.0225
deepbrain-chain,Kucoin,DBC/NEO,10537,0.055873,0.0139
deepbrain-chain,Gate.io,DBC/BTC,6352,0.057001,0.0084
deepbrain-chain,Kucoin,DBC/USDT,1121 ,0.100567,0.0015
deepbrain-chain,Allcoin,DBC/ETH,483,0.051492,0.0006
deepbrain-chain,Lbank,DBC/NEO,0,0.023558,0.0
bread,Binance,BRD/BTC,805775,0.675571,0.7415
bread,Binance,BRD/ETH,251258,0.678621,0.23120000000000002
bread,Binance,BRD/BNB,21300,0.674931,0.0196
bread,OKEx,BRD/BTC,6895,0.682930,0.0063
bread,OKEx,BRD/USDT,1396,0.824742,0.0013
bread,OKEx,BRD/ETH,8,0.698623,0.0
ins-ecosystem,Binance,INS/BTC,3558340,1.77,0.4128
ins-ecosystem,OKEx,INS/BTC,3537330,1.77,0.4103
ins-ecosystem,OKEx,INS/ETH,879876,1.78,0.10210000000000001
ins-ecosystem,OKEx,INS/USDT,385761,1.76,0.0447
ins-ecosystem,Binance,INS/ETH,134098,1.77,0.015600000000000001
ins-ecosystem,Liqui,INS/ETH,45870,1.76,0.0053
ins-ecosystem,Liqui,INS/BTC,38695,1.76,0.0045000000000000005
ins-ecosystem,Liqui,INS/USDT,34237,1.76,0.004
ins-ecosystem,Kucoin,INS/BTC,3732,1.75,0.0004
ins-ecosystem,Kucoin,INS/ETH,2409,1.78,0.0003
ins-ecosystem,Cobinhood,INS/ETH,173,1.73,0.0
ins-ecosystem,Cobinhood,INS/BTC,0,1.77,0.0
cloakcoin,Livecoin,CLOAK/BTC,194112,9.72,0.37170000000000003
cloakcoin,Bittrex,CLOAK/BTC,180941,9.72,0.3465
cloakcoin,Upbit,CLOAK/BTC,130300,9.72,0.2495
cloakcoin,Cryptopia,CLOAK/BTC,13300,9.75,0.0255
cloakcoin,LiteBit.eu,CLOAK/EUR,3430,9.73,0.0066
cloakcoin,YoBit,CLOAK/BTC,159,9.73,0.0003
cloakcoin,OpenLedger DEX,CLOAK/BTS,61,12.12,0.0
cloakcoin,Mercatox,CLOAK/BTC,1,9.81,0.0
xtrabytes,Cryptopia,XBY/BTC,121406,0.111157,0.9545999999999999
xtrabytes,YoBit,XBY/BTC,2693,0.094184,0.0212
xtrabytes,C-CEX,XBY/BTC,1797,0.100071,0.0141
xtrabytes,CoinFalcon,XBY/ETH,659,0.139800,0.0052
xtrabytes,CoinFalcon,XBY/BTC,620,0.123617,0.0049
xtrabytes,C-CEX,XBY/DOGE,0,0.122276,0.0
xtrabytes,C-CEX,XBY/USD,0,0.108805,0.0
mobilego,Liqui,MGO/BTC,63815,0.496007,0.33020000000000005
mobilego,Liqui,MGO/ETH,63190,0.496684,0.327
mobilego,Liqui,MGO/USDT,57726,0.498199,0.2987
mobilego,Cryptopia,MGO/BTC,4051,0.478640,0.021
mobilego,Livecoin,MGO/BTC,3558,0.495517,0.0184
mobilego,HitBTC,EMGO/BTC,439,0.500423,0.0023
mobilego,Tidex,MGO/BTC,272,0.432522,0.0014000000000000002
mobilego,HitBTC,EMGO/USDT,188,0.490430,0.001
mobilego,Coinrail,MGO/KRW,23,0.430111,0.0001
mobilego,Waves Decentralized Exchange,INCNT/MGO,0,0.425615,0.0
mobilego,Gatecoin,MGO/BTC,0,0.490610,0.0
mobilego,Gatecoin,MGO/ETH,0,0.001177,0.0
mobilego,Tidex,MGO/WAVES,0,0.603848,0.0
library-credit,Bittrex,LBC/BTC,297718,0.313991,0.6643000000000001
library-credit,Poloniex,LBC/BTC,81463,0.316542,0.1818
library-credit,Upbit,LBC/BTC,50339,0.318504,0.11230000000000001
library-credit,Cryptopia,LBC/BTC,9504,0.313304,0.0212
library-credit,Trade By Trade,LBC/USDT,9138,0.321167,0.0204
viacoin,Upbit,VIA/BTC,1114450,2.06,0.3225
viacoin,Bittrex,VIA/BTC,1099500,2.06,0.3182
viacoin,Binance,VIA/BTC,833359,2.05,0.2412
viacoin,Poloniex,VIA/BTC, 207309,2.04,0.06
viacoin,Binance,VIA/ETH,179331,2.05,0.0519
viacoin,Binance,VIA/BNB,18850,2.05,0.0055000000000000005
viacoin,LiteBit.eu,VIA/EUR,1360,2.04,0.0004
viacoin,YoBit,VIA/BTC,1113,2.07,0.0003
viacoin,Coinroom,VIA/PLN,177,2.21,0.0001
viacoin,BarterDEX,VIA/KMD,0,2.94,0.0
smartmesh,Huobi,SMT/USDT,653336,0.032944,0.3617
smartmesh,Huobi,SMT/BTC,461037,0.033263,0.2552
smartmesh,Huobi,SMT/ETH,407580,0.032784,0.2256
smartmesh,OKEx,SMT/USDT,151520, 0.032688,0.0839
smartmesh,Gate.io,SMT/USDT,88438,0.033291,0.049
smartmesh,OKEx,SMT/BTC,18912,0.032871,0.0105
smartmesh,OKEx,SMT/ETH,12613,0.033056,0.006999999999999999
smartmesh,Gate.io,SMT/ETH,12136,0.033093,0.0067
smartmesh,HitBTC,SMT/BTC,403,0.033362,0.0002
smartmesh,HitBTC,SMT/ETH,276,0.032357,0.0002
smartmesh,HitBTC,SMT/USDT,17,0.035202,0.0
wabi,Binance,WABI/BTC,918428,1.03,0.7356999999999999
wabi,Binance,WABI/ETH,313065,1.03,0.25079999999999997
wabi,Binance,WABI/BNB,16793,1.03,0.013500000000000002
wabi,IDEX,WABI/ETH,0,1.28,0.0
appcoins,Binance,APPC/BTC,1793390,0.465687,0.5706
appcoins,Huobi,APPC/BTC,564177 ,0.467601,0.1795
appcoins,Huobi,APPC/ETH,386194,0.463298,0.1229
appcoins,Binance,APPC/ETH,345795,0.464768,0.11
appcoins,Binance,APPC/BNB,53439,0.460850,0.017
appcoins,Lykke Exchange,APPC/BTC,0,0.415558,0.0
appcoins,Lykke Exchange,APPC/ETH,0,0.705977,0.0
html-coin,Bleutrade,HTML/BTC,143695,0.000687,0.858
html-coin,Fatbtc,HTML/ETH,12683,0.000868,0.0757
html-coin,CryptoBridge,HTML/BTC,6820,0.000687,0.0407
html-coin,Trade Satoshi,HTML/BTC,2086,0.000785,0.0125
html-coin,CryptoBridge,HTML/MONA,760,0.000719,0.0045000000000000005
html-coin,Trade Satoshi,HTML/LTC,547, 0.000907,0.0033
html-coin,Bleutrade,HTML/DOGE,437,0.000799,0.0026
html-coin,CryptoBridge,HTML/BCH,148,0.000798,0.0009
html-coin,Trade Satoshi,HTML/DOGE,131,0.000814,0.0008
html-coin,CryptoBridge,HTML/LTC,118,0.000798,0.0007000000000000001
html-coin,CryptoBridge,HTML/ZNY,51,0.000757,0.0003
html-coin,Trade Satoshi,HTML/BCH,4,0.000877,0.0
html-coin,Trade Satoshi,HTML/USDT,2,0.000553,0.0
html-coin,Fatbtc,HTML/BTC,0,0.000687,0.0
metaverse,RightBTC,ETP/BTC,943758,1.23,0.48810000000000003
metaverse,Bitfinex,ETP/USD,563739,1.21,0.2915
metaverse,Bit-Z,ETP/BTC,318882,1.22,0.1649
metaverse,Bitfinex,ETP/BTC,77592,1.25,0.0401
metaverse,Bitfinex,ETP/ETH,19198,1.24,0.009899999999999999
metaverse,HitBTC,ETP/USDT,4057,1.23,0.0021
metaverse,HitBTC,ETP/BTC,3411,1.18,0.0018
metaverse,HitBTC,ETP/ETH,2478,1.10,0.0013
metaverse,EXX,ETP/QTUM,496,1.08,0.0003
metaverse,OpenLedger DEX,ETP/BTS,1,1.39,0.0
metaverse,OpenLedger DEX,ETP/BITUSD,1,1.27,0.0
metaverse,TDAX,ETP/BTC,0,1.47,0.0
metaverse,TDAX,ETP/ETH,0,0.028607,0.0
metaverse,TDAX,ETP/THB,0,0.830902,0.0
counterparty,Bittrex,XCP/BTC,132027,17.80,0.4484
counterparty,Zaif,XCP/JPY,114730,17.39,0.3896
counterparty,Poloniex,XCP/BTC,41284,17.01,0.1402
counterparty,Counterparty DEX,SJCX/XCP,3400,92.19,0.0
counterparty,Tux Exchange,XCP/BTC,2917,16.72,0.009899999999999999
counterparty,Counterparty DEX,NVST/XCP,1729,17.42,0.0059
counterparty,Zaif,XCP/BTC,1717,17.17,0.0058
counterparty,Counterparty DEX,PEPECASH/XCP,37,22.63,0.0001
counterparty,Counterparty DEX,BITCRYSTALS/XCP,24,26.88,0.0001
counterparty,Counterparty DEX,FLDC/XCP,8,72.10,0.0
counterparty,Counterparty DEX,RUSTBITS/XCP,0,15.96,0.0
taas,Liqui,TAAS/ETH,116003,5.59,0.321
taas,Liqui,TAAS/BTC,108206,5.59,0.2995
taas,Liqui,TAAS/USDT,82606,5.61,0.2286
taas,Bancor Network,TAAS/BNT,52347,5.69,0.1449
taas,HitBTC,TAAS/ETH,1286,5.71,0.0036
taas,HitBTC,TAAS/BTC,695,5.70,0.0019
taas,CoinExchange,TAAS/BTC,192,8.53,0.0005
taas,Livecoin,TAAS/BTC,9,5.63,0.0
taas,Livecoin,TAAS/USD,0,5.50,0.0
wepower,Huobi,WPR/ETH,2161970,0.127583,0.4815
wepower,Huobi,WPR/BTC,2132050,0.123438,0.47479999999999994
wepower,Liqui,WPR/ETH,70037,0.120531,0.015600000000000001
wepower,Liqui,WPR/BTC,51902,0.121770,0.0116
wepower,Liqui,WPR/USDT,39297,0.121963,0.0088
wepower,IDEX,WPR/ETH,28777,0.124870,0.0064
wepower,ForkDelta,WPR/ETH,5643,0.122906,0.0013
wepower,CoinFalcon,WPR/ETH,773,0.198953,0.0002
wepower,CoinFalcon,WPR/BTC,12,0.127559,0.0
gulden,Bittrex,NLG/BTC,35200,0.112138,0.4254
gulden,Nocks,NLG/EUR,32329,0.114622,0.3907
gulden,LiteBit.eu,NLG/EUR,13555,0.112004,0.1638
gulden,GuldenTrader,NLG/EUR,892,0.114207,0.0108
gulden,CoinExchange,NLG/BTC,404,0.093301,0.0049
gulden,YoBit,NLG/BTC,203,0.829214,0.0025
gulden,Bleutrade,NLG/BTC,152,0.111648,0.0018
gulden,Bleutrade,NLG/DOGE,3,0.096775,0.0
cybermiles,Bibox,CMT/ETH,1355740,0.098511,0.34450000000000003
cybermiles,Bibox,CMT/BTC,1100620,0.099286,0.2796
cybermiles,Binance,CMT/BTC, 388897,0.098305,0.09880000000000001
cybermiles,Huobi,CMT/ETH,302844,0.098927,0.07690000000000001
cybermiles,Huobi,CMT/BTC,302641,0.098893,0.07690000000000001
cybermiles,Binance,CMT/ETH,215983,0.098938,0.054900000000000004
cybermiles,Coinbene,CMT/USDT,127134,0.094231,0.0323
cybermiles,OKEx,CMT/BTC,85625,0.101739,0.0218
cybermiles,OKEx,CMT/USDT,25129,0.100064,0.0064
cybermiles,Binance,CMT/BNB,15389,0.098646,0.0039000000000000003
cybermiles,Coinbene,CMT/ETH,8501,0.097835,0.0022
cybermiles,Cobinhood,CMT/ETH,4314,0.095996,0.0011
cybermiles,OKEx,CMT/ETH,2219,0.100240,0.0006
cybermiles,OKEx,CMT/BCH,503,0.099459,0.0001
cybermiles,Cobinhood,CMT/BTC,177 ,0.088298,0.0
refereum,OKEx,RFR/USDT,893674,0.018909,0.4269
refereum,OKEx,RFR/ETH,604942,0.018752,0.289
refereum,OKEx,RFR/BTC,291573,0.018741,0.1393
refereum,IDEX,RFR/ETH,229393,0.018200,0.1096
refereum,Gate.io,RFR/ETH,49510,0.018480,0.0236
refereum,Gate.io,RFR/USDT,24463,0.018607,0.011699999999999999
refereum,DDEX,RFR/ETH,0,0.014708,0.0
